run,t_hours,errors,warns
resnet-50_result_report,6.083333333333333,0.0,0.0
resnet-50_result_report,6.166666666666667,0.0,0.0
resnet-50_result_report,6.25,0.0,0.0
resnet-50_result_report,6.333333333333333,0.0,0.0
resnet-50_result_report,6.416666666666667,0.0,0.0
resnet-50_result_report,6.5,0.0,0.0
resnet-50_result_report,6.583333333333333,0.0,0.0
resnet-50_result_report,6.666666666666667,0.0,0.0
resnet-50_result_report,6.75,0.0,0.0
resnet-50_result_report,6.833333333333333,0.0,0.0
resnet-50_result_report,6.916666666666667,0.0,0.0
resnet-50_result_report,7.0,0.0,0.0
resnet-50_result_report,7.083333333333333,0.0,0.0
resnet-50_result_report,7.166666666666667,0.0,0.0
resnet-50_result_report,7.25,0.0,0.0
resnet-50_result_report,7.333333333333333,0.0,0.0
resnet-50_result_report,7.416666666666667,0.0,0.0
resnet-50_result_report,7.5,0.0,0.0
resnet-50_result_report,7.583333333333333,0.0,0.0
resnet-50_result_report,7.666666666666667,0.0,0.0
resnet-50_result_report,7.75,0.0,0.0
resnet-50_result_report,7.833333333333333,0.0,0.0
resnet-50_result_report,7.916666666666667,0.0,0.0
resnet-50_result_report,8.0,0.0,0.0
resnet-50_result_report,8.083333333333334,0.0,0.0
resnet-50_result_report,8.166666666666666,0.0,0.0
resnet-50_result_report,8.25,1.0,0.0
resnet-50_result_report,8.333333333333334,0.0,0.0
resnet-50_result_report,8.416666666666666,0.0,0.0
resnet-50_result_report,8.5,0.0,0.0
resnet-50_result_report,8.583333333333334,0.0,0.0
resnet-50_result_report,8.666666666666666,0.0,0.0
resnet-50_result_report,8.75,0.0,0.0
resnet-50_result_report,8.833333333333334,0.0,0.0
resnet-50_result_report,8.916666666666666,0.0,0.0
resnet-50_result_report,9.0,0.0,0.0
resnet-50_result_report,9.083333333333334,0.0,0.0
resnet-50_result_report,9.166666666666666,0.0,0.0
resnet-50_result_report,9.25,1.0,0.0
resnet-50_result_report,9.333333333333334,0.0,0.0
resnet-50_result_report,9.416666666666666,0.0,0.0
resnet-50_result_report,9.5,0.0,0.0
resnet-50_result_report,9.583333333333334,0.0,0.0
resnet-50_result_report,9.666666666666666,0.0,0.0
resnet-50_result_report,9.75,0.0,0.0
resnet-50_result_report,9.833333333333334,0.0,0.0
resnet-50_result_report,9.916666666666666,0.0,0.0
resnet-50_result_report,10.0,0.0,0.0
resnet-50_result_report,10.083333333333334,0.0,0.0
resnet-50_result_report,10.166666666666666,0.0,0.0
resnet-50_result_report,10.25,0.0,0.0
resnet-50_result_report,10.333333333333334,0.0,0.0
resnet-50_result_report,10.416666666666666,0.0,0.0
resnet-50_result_report,10.5,0.0,0.0
resnet-50_result_report,10.583333333333334,6.0,0.0
resnet-50_result_report,10.666666666666666,0.0,0.0
resnet-50_result_report,10.75,0.0,0.0
resnet-50_result_report,10.833333333333334,0.0,0.0
resnet-50_result_report,10.916666666666666,0.0,0.0
resnet-50_result_report,11.0,0.0,0.0
resnet-50_result_report,11.083333333333334,0.0,0.0
resnet-50_result_report,11.166666666666666,0.0,0.0
resnet-50_result_report,11.25,0.0,0.0
resnet-50_result_report,11.333333333333334,0.0,0.0
resnet-50_result_report,11.416666666666666,0.0,0.0
resnet-50_result_report,11.5,0.0,0.0
resnet-50_result_report,11.583333333333334,0.0,0.0
resnet-50_result_report,11.666666666666666,0.0,0.0
resnet-50_result_report,11.75,0.0,0.0
resnet-50_result_report,11.833333333333334,0.0,0.0
resnet-50_result_report,11.916666666666666,0.0,0.0
resnet-50_result_report,12.0,0.0,0.0
resnet-50_result_report,12.083333333333334,0.0,0.0
resnet-50_result_report,12.166666666666666,0.0,0.0
resnet-50_result_report,12.25,0.0,0.0
resnet-50_result_report,12.333333333333334,0.0,0.0
resnet-50_result_report,12.416666666666666,0.0,0.0
resnet-50_result_report,12.5,0.0,0.0
resnet-50_result_report,12.583333333333334,0.0,0.0
resnet-50_result_report,12.666666666666666,0.0,0.0
resnet-50_result_report,12.75,0.0,0.0
resnet-50_result_report,12.833333333333334,0.0,0.0
resnet-50_result_report,12.916666666666666,0.0,0.0
resnet-50_result_report,13.0,0.0,0.0
resnet-50_result_report,13.083333333333334,0.0,0.0
resnet-50_result_report,13.166666666666666,0.0,0.0
resnet-50_result_report,13.25,0.0,0.0
resnet-50_result_report,13.333333333333334,0.0,0.0
resnet-50_result_report,13.416666666666666,0.0,0.0
resnet-50_result_report,13.5,0.0,0.0
resnet-50_result_report,13.583333333333334,0.0,0.0
resnet-50_result_report,13.666666666666666,11.0,0.0
resnet-50_result_report,13.75,0.0,0.0
resnet-50_result_report,13.833333333333334,0.0,0.0
resnet-50_result_report,13.916666666666666,0.0,0.0
resnet-50_result_report,14.0,0.0,0.0
resnet-50_result_report,14.083333333333334,0.0,0.0
resnet-50_result_report,14.166666666666666,0.0,0.0
resnet-50_result_report,14.25,0.0,0.0
resnet-50_result_report,14.333333333333334,0.0,0.0
resnet-50_result_report,14.416666666666666,0.0,0.0
resnet-50_result_report,14.5,0.0,0.0
resnet-50_result_report,14.583333333333334,0.0,0.0
resnet-50_result_report,14.666666666666666,0.0,0.0
resnet-50_result_report,14.75,0.0,0.0
resnet-50_result_report,14.833333333333334,0.0,0.0
resnet-50_result_report,14.916666666666666,0.0,0.0
resnet-50_result_report,15.0,0.0,0.0
resnet-50_result_report,15.083333333333334,0.0,0.0
resnet-50_result_report,15.166666666666666,0.0,0.0
resnet-50_result_report,15.25,0.0,0.0
resnet-50_result_report,15.333333333333334,0.0,0.0
resnet-50_result_report,15.416666666666666,0.0,0.0
resnet-50_result_report,15.5,0.0,0.0
resnet-50_result_report,15.583333333333334,0.0,0.0
resnet-50_result_report,15.666666666666666,0.0,0.0
resnet-50_result_report,15.75,0.0,0.0
resnet-50_result_report,15.833333333333334,0.0,0.0
resnet-50_result_report,15.916666666666666,0.0,0.0
resnet-50_result_report,16.0,0.0,0.0
resnet-50_result_report,16.083333333333332,0.0,0.0
resnet-50_result_report,16.166666666666668,0.0,0.0
resnet-50_result_report,16.25,0.0,0.0
resnet-50_result_report,16.333333333333332,0.0,0.0
resnet-50_result_report,16.416666666666668,0.0,0.0
resnet-50_result_report,16.5,0.0,0.0
resnet-50_result_report,16.583333333333332,0.0,0.0
resnet-50_result_report,16.666666666666668,0.0,0.0
resnet-50_result_report,16.75,0.0,0.0
resnet-50_result_report,16.833333333333332,0.0,0.0
resnet-50_result_report,16.916666666666668,0.0,0.0
resnet-50_result_report,17.0,0.0,0.0
resnet-50_result_report,17.083333333333332,0.0,0.0
resnet-50_result_report,17.166666666666668,0.0,0.0
resnet-50_result_report,17.25,0.0,0.0
resnet-50_result_report,17.333333333333332,0.0,0.0
resnet-50_result_report,17.416666666666668,0.0,0.0
resnet-50_result_report,17.5,0.0,0.0
resnet-50_result_report,17.583333333333332,0.0,0.0
resnet-50_result_report,17.666666666666668,0.0,0.0
resnet-50_result_report,17.75,0.0,0.0
resnet-50_result_report,17.833333333333332,0.0,0.0
resnet-50_result_report,17.916666666666668,0.0,0.0
resnet-50_result_report,18.0,0.0,0.0
resnet-50_result_report,18.083333333333332,0.0,0.0
resnet-50_result_report,18.166666666666668,0.0,0.0
resnet-50_result_report,18.25,0.0,0.0
resnet-50_result_report,18.333333333333332,0.0,0.0
resnet-50_result_report,18.416666666666668,0.0,0.0
resnet-50_result_report,18.5,0.0,0.0
resnet-50_result_report,18.583333333333332,0.0,0.0
resnet-50_result_report,18.666666666666668,0.0,0.0
resnet-50_result_report,18.75,0.0,0.0
resnet-50_result_report,18.833333333333332,0.0,0.0
resnet-50_result_report,18.916666666666668,0.0,0.0
resnet-50_result_report,19.0,0.0,0.0
resnet-50_result_report,19.083333333333332,0.0,0.0
resnet-50_result_report,19.166666666666668,0.0,0.0
resnet-50_result_report,19.25,0.0,0.0
resnet-50_result_report,19.333333333333332,0.0,0.0
resnet-50_result_report,19.416666666666668,0.0,0.0
resnet-50_result_report,19.5,0.0,0.0
resnet-50_result_report,19.583333333333332,0.0,0.0
resnet-50_result_report,19.666666666666668,8.0,0.0
resnet-50_result_report,19.75,0.0,0.0
resnet-50_result_report,19.833333333333332,0.0,0.0
resnet-50_result_report,19.916666666666668,0.0,0.0
resnet-50_result_report,20.0,0.0,0.0
resnet-50_result_report,20.083333333333332,0.0,0.0
resnet-50_result_report,20.166666666666668,0.0,0.0
resnet-50_result_report,20.25,1.0,0.0
resnet-50_result_report,20.333333333333332,0.0,0.0
resnet-50_result_report,20.416666666666668,0.0,0.0
resnet-50_result_report,20.5,0.0,0.0
resnet-50_result_report,20.583333333333332,0.0,0.0
resnet-50_result_report,20.666666666666668,0.0,0.0
resnet-50_result_report,20.75,0.0,0.0
resnet-50_result_report,20.833333333333332,0.0,0.0
resnet-50_result_report,20.916666666666668,0.0,0.0
resnet-50_result_report,21.0,2.0,0.0
resnet-50_result_report,21.083333333333332,4.0,0.0
resnet-50_result_report,21.166666666666668,0.0,0.0
resnet-50_result_report,21.25,4.0,0.0
resnet-50_result_report,21.333333333333332,0.0,0.0
resnet-50_result_report,21.416666666666668,0.0,0.0
resnet-50_result_report,21.5,0.0,0.0
resnet-50_result_report,21.583333333333332,0.0,0.0
resnet-50_result_report,21.666666666666668,0.0,0.0
resnet-50_result_report,21.75,0.0,0.0
resnet-50_result_report,21.833333333333332,0.0,0.0
resnet-50_result_report,21.916666666666668,0.0,0.0
resnet-50_result_report,22.0,0.0,0.0
resnet-50_result_report,22.083333333333332,0.0,0.0
resnet-50_result_report,22.166666666666668,0.0,0.0
resnet-50_result_report,22.25,0.0,0.0
resnet-50_result_report,22.333333333333332,0.0,0.0
resnet-50_result_report,22.416666666666668,0.0,0.0
resnet-50_result_report,22.5,0.0,2.0
resnet-50_result_report,22.583333333333332,0.0,0.0
resnet-50_result_report,22.666666666666668,0.0,0.0
resnet-50_result_report,22.75,0.0,0.0
resnet-50_result_report,22.833333333333332,0.0,0.0
resnet-50_result_report,22.916666666666668,0.0,0.0
resnet-50_result_report,23.0,0.0,0.0
resnet-50_result_report,23.083333333333332,0.0,0.0
resnet-50_result_report,23.166666666666668,0.0,0.0
resnet-50_result_report,23.25,0.0,0.0
resnet-50_result_report,23.333333333333332,0.0,0.0
resnet-50_result_report,23.416666666666668,0.0,0.0
resnet-50_result_report,23.5,0.0,0.0
resnet-50_result_report,23.583333333333332,0.0,0.0
resnet-50_result_report,23.666666666666668,0.0,0.0
resnet-50_result_report,23.75,0.0,0.0
resnet-50_result_report,23.833333333333332,0.0,0.0
resnet-50_result_report,23.916666666666668,0.0,0.0
resnet-50_result_report,24.0,0.0,0.0
resnet-50_result_report,24.083333333333332,0.0,0.0
resnet-50_result_report,24.166666666666668,0.0,0.0
resnet-50_result_report,24.25,0.0,0.0
resnet-50_result_report,24.333333333333332,0.0,0.0
resnet-50_result_report,24.416666666666668,0.0,0.0
resnet-50_result_report,24.5,0.0,0.0
resnet-50_result_report,24.583333333333332,0.0,0.0
resnet-50_result_report,24.666666666666668,0.0,0.0
resnet-50_result_report,24.75,0.0,0.0
resnet-50_result_report,24.833333333333332,0.0,0.0
resnet-50_result_report,24.916666666666668,0.0,0.0
resnet-50_result_report,25.0,0.0,0.0
resnet-50_result_report,25.083333333333332,0.0,0.0
resnet-50_result_report,25.166666666666668,0.0,0.0
resnet-50_result_report,25.25,0.0,0.0
resnet-50_result_report,25.333333333333332,0.0,0.0
resnet-50_result_report,25.416666666666668,0.0,0.0
resnet-50_result_report,25.5,0.0,0.0
resnet-50_result_report,25.583333333333332,0.0,0.0
resnet-50_result_report,25.666666666666668,0.0,0.0
resnet-50_result_report,25.75,0.0,0.0
resnet-50_result_report,25.833333333333332,0.0,0.0
resnet-50_result_report,25.916666666666668,0.0,0.0
resnet-50_result_report,26.0,0.0,0.0
resnet-50_result_report,26.083333333333332,0.0,0.0
resnet-50_result_report,26.166666666666668,0.0,0.0
resnet-50_result_report,26.25,0.0,0.0
resnet-50_result_report,26.333333333333332,0.0,0.0
resnet-50_result_report,26.416666666666668,0.0,0.0
resnet-50_result_report,26.5,0.0,0.0
resnet-50_result_report,26.583333333333332,0.0,0.0
resnet-50_result_report,26.666666666666668,0.0,0.0
resnet-50_result_report,26.75,0.0,0.0
resnet-50_result_report,26.833333333333332,0.0,0.0
resnet-50_result_report,26.916666666666668,0.0,0.0
resnet-50_result_report,27.0,0.0,0.0
resnet-50_result_report,27.083333333333332,0.0,0.0
resnet-50_result_report,27.166666666666668,0.0,0.0
resnet-50_result_report,27.25,0.0,0.0
resnet-50_result_report,27.333333333333332,0.0,0.0
resnet-50_result_report,27.416666666666668,0.0,0.0
resnet-50_result_report,27.5,0.0,0.0
resnet-50_result_report,27.583333333333332,0.0,0.0
resnet-50_result_report,27.666666666666668,0.0,0.0
resnet-50_result_report,27.75,0.0,0.0
resnet-50_result_report,27.833333333333332,0.0,0.0
resnet-50_result_report,27.916666666666668,6.0,0.0
resnet-50_result_report,28.0,0.0,0.0
resnet-50_result_report,28.083333333333332,0.0,0.0
resnet-50_result_report,28.166666666666668,0.0,0.0
resnet-50_result_report,28.25,0.0,0.0
resnet-50_result_report,28.333333333333332,0.0,0.0
resnet-50_result_report,28.416666666666668,0.0,0.0
resnet-50_result_report,28.5,0.0,0.0
resnet-50_result_report,28.583333333333332,0.0,0.0
resnet-50_result_report,28.666666666666668,0.0,0.0
resnet-50_result_report,28.75,0.0,0.0
resnet-50_result_report,28.833333333333332,0.0,0.0
resnet-50_result_report,28.916666666666668,0.0,0.0
resnet-50_result_report,29.0,0.0,0.0
resnet-50_result_report,29.083333333333332,0.0,0.0
resnet-50_result_report,29.166666666666668,0.0,0.0
resnet-50_result_report,29.25,0.0,0.0
resnet-50_result_report,29.333333333333332,0.0,0.0
resnet-50_result_report,29.416666666666668,0.0,0.0
resnet-50_result_report,29.5,0.0,0.0
resnet-50_result_report,29.583333333333332,0.0,0.0
resnet-50_result_report,29.666666666666668,0.0,0.0
resnet-50_result_report,29.75,0.0,0.0
resnet-50_result_report,29.833333333333332,0.0,0.0
resnet-50_result_report,29.916666666666668,0.0,0.0
resnet-50_result_report,30.0,0.0,0.0
resnet-50_result_report,30.083333333333332,0.0,0.0
resnet-50_result_report,30.166666666666668,0.0,0.0
resnet-50_result_report,30.25,0.0,0.0
resnet-50_result_report,30.333333333333332,0.0,0.0
resnet-50_result_report,30.416666666666668,0.0,0.0
resnet-50_result_report,30.5,0.0,0.0
resnet-50_result_report,30.583333333333332,0.0,0.0
resnet-50_result_report,30.666666666666668,0.0,0.0
resnet-50_result_report,30.75,0.0,0.0
resnet-50_result_report,30.833333333333332,0.0,0.0
resnet-50_result_report,30.916666666666668,0.0,0.0
resnet-50_result_report,31.0,0.0,0.0
resnet-50_result_report,31.083333333333332,0.0,0.0
resnet-50_result_report,31.166666666666668,0.0,0.0
resnet-50_result_report,31.25,0.0,0.0
resnet-50_result_report,31.333333333333332,0.0,0.0
resnet-50_result_report,31.416666666666668,0.0,0.0
resnet-50_result_report,31.5,0.0,0.0
resnet-50_result_report,31.583333333333332,0.0,0.0
resnet-50_result_report,31.666666666666668,0.0,0.0
resnet-50_result_report,31.75,0.0,0.0
resnet-50_result_report,31.833333333333332,0.0,0.0
resnet-50_result_report,31.916666666666668,0.0,0.0
resnet-50_result_report,32.0,0.0,0.0
resnet-50_result_report,32.083333333333336,0.0,0.0
resnet-50_result_report,32.166666666666664,0.0,0.0
resnet-50_result_report,32.25,0.0,0.0
resnet-50_result_report,32.333333333333336,0.0,0.0
resnet-50_result_report,32.416666666666664,0.0,0.0
resnet-50_result_report,32.5,0.0,0.0
resnet-50_result_report,32.583333333333336,0.0,0.0
resnet-50_result_report,32.666666666666664,0.0,0.0
resnet-50_result_report,32.75,0.0,0.0
resnet-50_result_report,32.833333333333336,0.0,0.0
resnet-50_result_report,32.916666666666664,0.0,0.0
resnet-50_result_report,33.0,0.0,0.0
resnet-50_result_report,33.083333333333336,0.0,0.0
resnet-50_result_report,33.166666666666664,0.0,0.0
resnet-50_result_report,33.25,0.0,0.0
resnet-50_result_report,33.333333333333336,0.0,0.0
resnet-50_result_report,33.416666666666664,0.0,0.0
resnet-50_result_report,33.5,0.0,0.0
resnet-50_result_report,33.583333333333336,0.0,0.0
resnet-50_result_report,33.666666666666664,0.0,0.0
resnet-50_result_report,33.75,0.0,0.0
resnet-50_result_report,33.833333333333336,0.0,0.0
resnet-50_result_report,33.916666666666664,0.0,0.0
resnet-50_result_report,34.0,0.0,0.0
resnet-50_result_report,34.083333333333336,0.0,0.0
resnet-50_result_report,34.166666666666664,0.0,0.0
resnet-50_result_report,34.25,0.0,0.0
resnet-50_result_report,34.333333333333336,0.0,0.0
resnet-50_result_report,34.416666666666664,0.0,0.0
resnet-50_result_report,34.5,0.0,0.0
resnet-50_result_report,34.583333333333336,0.0,0.0
resnet-50_result_report,34.666666666666664,0.0,0.0
resnet-50_result_report,34.75,0.0,0.0
resnet-50_result_report,34.833333333333336,0.0,0.0
resnet-50_result_report,34.916666666666664,0.0,0.0
resnet-50_result_report,35.0,0.0,0.0
resnet-50_result_report,35.083333333333336,0.0,0.0
resnet-50_result_report,35.166666666666664,0.0,0.0
resnet-50_result_report,35.25,0.0,0.0
resnet-50_result_report,35.333333333333336,0.0,0.0
resnet-50_result_report,35.416666666666664,0.0,0.0
resnet-50_result_report,35.5,0.0,0.0
resnet-50_result_report,35.583333333333336,0.0,0.0
resnet-50_result_report,35.666666666666664,0.0,0.0
resnet-50_result_report,35.75,0.0,0.0
resnet-50_result_report,35.833333333333336,0.0,0.0
resnet-50_result_report,35.916666666666664,0.0,0.0
resnet-50_result_report,36.0,0.0,0.0
resnet-50_result_report,36.083333333333336,0.0,0.0
resnet-50_result_report,36.166666666666664,0.0,0.0
resnet-50_result_report,36.25,0.0,0.0
resnet-50_result_report,36.333333333333336,0.0,0.0
resnet-50_result_report,36.416666666666664,0.0,0.0
resnet-50_result_report,36.5,0.0,0.0
resnet-50_result_report,36.583333333333336,0.0,0.0
resnet-50_result_report,36.666666666666664,0.0,0.0
resnet-50_result_report,36.75,0.0,0.0
resnet-50_result_report,36.833333333333336,0.0,0.0
resnet-50_result_report,36.916666666666664,0.0,0.0
resnet-50_result_report,37.0,0.0,0.0
resnet-50_result_report,37.083333333333336,0.0,0.0
resnet-50_result_report,37.166666666666664,0.0,0.0
resnet-50_result_report,37.25,0.0,0.0
resnet-50_result_report,37.333333333333336,0.0,0.0
resnet-50_result_report,37.416666666666664,0.0,0.0
resnet-50_result_report,37.5,0.0,0.0
resnet-50_result_report,37.583333333333336,0.0,0.0
resnet-50_result_report,37.666666666666664,0.0,0.0
resnet-50_result_report,37.75,0.0,0.0
resnet-50_result_report,37.833333333333336,0.0,0.0
resnet-50_result_report,37.916666666666664,0.0,0.0
resnet-50_result_report,38.0,0.0,0.0
resnet-50_result_report,38.083333333333336,0.0,0.0
resnet-50_result_report,38.166666666666664,0.0,0.0
resnet-50_result_report,38.25,0.0,0.0
resnet-50_result_report,38.333333333333336,0.0,0.0
resnet-50_result_report,38.416666666666664,0.0,0.0
resnet-50_result_report,38.5,0.0,0.0
resnet-50_result_report,38.583333333333336,0.0,0.0
resnet-50_result_report,38.666666666666664,0.0,0.0
resnet-50_result_report,38.75,0.0,0.0
resnet-50_result_report,38.833333333333336,0.0,0.0
resnet-50_result_report,38.916666666666664,0.0,0.0
resnet-50_result_report,39.0,0.0,0.0
resnet-50_result_report,39.083333333333336,0.0,0.0
resnet-50_result_report,39.166666666666664,0.0,0.0
resnet-50_result_report,39.25,0.0,0.0
resnet-50_result_report,39.333333333333336,0.0,0.0
resnet-50_result_report,39.416666666666664,0.0,0.0
resnet-50_result_report,39.5,0.0,0.0
resnet-50_result_report,39.583333333333336,0.0,0.0
resnet-50_result_report,39.666666666666664,2.0,0.0
